is_sale,price_current,description,rating_count,segment_label,price_currency,average_rating,review_count,material_text,images_list,subcluster_label,image_url,name,product_id,dimensions,title,product_url,subcluster,mission_tags,category_breadcrumb,scrape_date,brand,color_options,image_count,url,rating,best_seller,is_new,colors,in_stock,price_original,price_regular,sku,care_instructions,availability_text,sold_shipped_by,promo_excluded,price_band,price_numeric,rating_quadrant,color_count,color_family,kw_tote,kw_clutch,kw_backpack,kw_crossbody,kw_convertible,kw_quilted,kw_faux_leather,kw_laptop,kw_organizer,kw_mini,kw_drawstring,is_clearance,style_text,cluster_kmeans,pca_x,pca_y,cluster_hdbscan,umap_x,umap_y,score_weight
False,35,"Soft shoulder bag in a solid color; Spacious zippered compartment; Zippered interior pocket and cell phone sleeve; Round single handle; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",73.0,Shoulder Bags,USD,4.7,73,Polyester,https://target.scene7.com/is/image/Target/GUEST_a881ae80-4b51-49fa-9b4b-0db60536d55a?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_a881ae80-4b51-49fa-9b4b-0db60536d55a?wid=1200&hei=1200&qlt=85,Faux Suede Soft Shoulder Bag - A New Day™ Tan,94439808,17 Inches (H) x 16.25 Inches (W) x 4 Inches (D),Faux Suede Soft Shoulder Bag - A New Day™ Tan,https://www.target.com/p/soft-shoulder-bag-a-new-day/-/A-94594852?preselect=94439808#lnk=sametab,42,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.649734,A New Day,Tan,1,https://www.target.com/p/soft-shoulder-bag-a-new-day/-/A-94594852?preselect=94439808#lnk=sametab,4.7,False,False,Tan,False,,,,,,,,20-40,35.0,Proven winner,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,"Faux Suede Soft Shoulder Bag - A New Day™ Tan | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Tan",1,0.27427423,0.064290024,-1,4.984248,10.544658,20.2291059380596
False,25,"Mini barrel handbag; Boxy design; Woven design; Single, adjustable handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",17.0,Shoulder Bags,USD,4.4,17,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_125925d4-6932-41f2-b6de-57cc98304777?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_125925d4-6932-41f2-b6de-57cc98304777?wid=1200&hei=1200&qlt=85,Mini Boxy Barrel Bag - A New Day™ Black,94581665,3.5 Inches (H) x 7.75 Inches (W) x 2 Inches (D),Mini Boxy Barrel Bag - A New Day™ Black,https://www.target.com/p/mini-boxy-barrel-handbag-a-new-day/-/A-94600429?preselect=94581665#lnk=sametab,36,micro_mini_impulse|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.649734,A New Day,Black,1,https://www.target.com/p/mini-boxy-barrel-handbag-a-new-day/-/A-94600429?preselect=94581665#lnk=sametab,4.4,False,False,Black,False,,,,,,,,20-40,25.0,Proven winner,1,black,False,False,False,False,False,False,False,False,False,True,False,False,"Mini Boxy Barrel Bag - A New Day™ Black | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.17770602,-0.11501471,-1,3.9695482,6.6882043,12.717635734743125
False,35,Structured tote bag; Pandan material; Straw woven design; Open main compartment; Shoulder straps; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,0.0,Shoulder Bags,USD,0,0,Pandan,https://target.scene7.com/is/image/Target/GUEST_21b19898-1542-4789-9253-d14473da0a85?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_21b19898-1542-4789-9253-d14473da0a85?wid=1200&hei=1200&qlt=85,Straw Weave XL Tote Bag - Shade & Shore™ Natural,94804393,39 Inches (H) x 18 Inches (W) x 6.75 Inches (D),Straw Weave XL Tote Bag - Shade & Shore™ Natural,https://www.target.com/p/straw-weave-xl-tote-bag-shade-shore/-/A-94837568?preselect=94804393#lnk=sametab,42,oversized_carryall|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags",2026-02-23T16:44:52.649734,Shade & Shore,Natural,1,https://www.target.com/p/straw-weave-xl-tote-bag-shade-shore/-/A-94837568?preselect=94804393#lnk=sametab,0.0,False,False,Natural,False,,,,,,,,20-40,35.0,Weak,1,unknown,True,False,False,False,False,False,False,False,False,False,False,False,"Straw Weave XL Tote Bag - Shade & Shore™ Natural | Shade & Shore | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags | Natural",1,0.22182144,0.03594333,55,6.1609845,10.216424,0.0
False,18,"Flap sling crossbody bag; 100% recycled polyester; Side pocket, zip pocket; Zipper closure; ̐ Adjustable strap and loop handle; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: Side Pockets, Zip Pocket",190.0,Crossbody & Messenger Bags,USD,4.5,190,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_2f8d4a13-3e17-4bda-9033-99467ca77458?wid=1200&hei=1200&qlt=85,Crossbody & Messenger Bags | bag / crossbody | Mid,https://target.scene7.com/is/image/Target/GUEST_2f8d4a13-3e17-4bda-9033-99467ca77458?wid=1200&hei=1200&qlt=85,"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material",90251888,12.25 Inches (H) x 7 Inches (W) x 3.75 Inches (D),"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material",https://www.target.com/p/flap-sling-crossbody-bag-wild-fable/-/A-90259913?preselect=90251888#lnk=sametab,47,everyday_crossbody|eco_conscious|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:44:52.649734,Wild Fable,Black,1,https://www.target.com/p/flap-sling-crossbody-bag-wild-fable/-/A-90259913?preselect=90251888#lnk=sametab,4.5,False,False,Black,False,,,,,,,,0-20,18.0,Proven winner,1,black,False,False,False,True,False,False,False,False,False,False,False,False,"Flap Sling Crossbody Bag - Wild Fable™ Black: Adjustable Strap, Lightweight, Woven Material | Wild Fable | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Black",0,0.34318617,0.055009004,63,4.8732452,7.1111994,23.635230426209834
False,30,Woven bucket bag; Unstructured design; Interior pocket; Magnetic closure; Single strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: Adjustable Shoulder Strap,49.0,Shoulder Bags,USD,4.4,49,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_99ca77ae-8b4e-4d2b-9d8e-03e84f72ad80?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_99ca77ae-8b4e-4d2b-9d8e-03e84f72ad80?wid=1200&hei=1200&qlt=85,Woven Bucket Bag - A New Day™ Black,94180145,12 Inches (H) x 12 Inches (W) x 4.5 Inches (D),Woven Bucket Bag - A New Day™ Black,https://www.target.com/p/woven-bucket-shoulder-bag-a-new-day/-/A-94247992?preselect=94180145#lnk=sametab,36,weekend_bucket|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.649734,A New Day,Black,1,https://www.target.com/p/woven-bucket-shoulder-bag-a-new-day/-/A-94247992?preselect=94180145#lnk=sametab,4.4,False,False,Black,False,,,,,,,,20-40,30.0,Proven winner,1,black,False,False,False,False,False,False,False,False,False,False,False,False,"Woven Bucket Bag - A New Day™ Black | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.2722787,-0.023504637,59,3.934158,6.4791994,17.212901223883843
False,35,"Slouchy satchel handbag; Polyurethane shell; Zippered main compartment; Interior zippered pocket and sleeves; Strap with metal snap hook; Double shoulder handles; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: No Compartments or Pockets",1.0,Shoulder Bags,USD,5,1,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_b4a9a323-7f6c-4791-b97d-fcc4f11c90c0?wid=1200&hei=1200&qlt=85,Shoulder Bags | handbag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_b4a9a323-7f6c-4791-b97d-fcc4f11c90c0?wid=1200&hei=1200&qlt=85,Slouchy Satchel Handbag - A New Day™ Black,94780329,7.5 Inches (H) x 13.5 Inches (W) x 6.25 Inches (D),Slouchy Satchel Handbag - A New Day™ Black,https://www.target.com/p/slouchy-satchel-handbag-a-new-day/-/A-94810414?preselect=94780329#lnk=sametab,48,convertible_multiway|everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Satchels",2026-02-23T16:44:52.649734,A New Day,Black,1,https://www.target.com/p/slouchy-satchel-handbag-a-new-day/-/A-94810414?preselect=94780329#lnk=sametab,5.0,False,False,Black,False,,,,,,,,20-40,35.0,Hidden opportunity,1,black,False,False,False,False,False,False,False,False,False,False,False,False,"Slouchy Satchel Handbag - A New Day™ Black | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Satchels | Black",0,0.2946358,-0.08727086,60,3.952494,6.534983,3.4657359027997265
False,30,"Faux-leather crossbody bag; Structured rectangular silhouette; Flap with magnetic snap closure; 2 compartments and 1 interior zip pocket; Adjustable buckled strap; Polyurethane shell material; Bag structure: Structured; Interior features: Zip Pocket, Multiple Compartments; Exterior features: Adjustable Shoulder Strap",18.0,Shoulder Bags,USD,4.2,18,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_6574748a-6092-4d7e-95fa-1e64a16c5c96?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_6574748a-6092-4d7e-95fa-1e64a16c5c96?wid=1200&hei=1200&qlt=85,Flap Crossbody Bag - A New Day™ Brown,94439831,5.75 Inches (H) x 9.25 Inches (W) x 2.25 Inches (D),Flap Crossbody Bag - A New Day™ Brown,https://www.target.com/p/flap-crossbody-bag-a-new-day/-/A-94742804?preselect=94439831#lnk=sametab,42,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:45:36.750988,A New Day,Brown,1,https://www.target.com/p/flap-crossbody-bag-a-new-day/-/A-94742804?preselect=94439831#lnk=sametab,4.2,False,False,Brown,False,,,,,,,,20-40,30.0,Proven winner,1,neutral,False,False,False,True,False,False,False,False,False,False,False,False,"Flap Crossbody Bag - A New Day™ Brown | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Brown",1,0.3069953,0.024489684,57,4.4710145,10.277548,12.36664371249905
False,35,Organic minaudiere clutch in pearl hue; Acrylic novelty material; Hardside; Snap closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.0,Shoulder Bags,USD,3.6,10,Acrylic,https://target.scene7.com/is/image/Target/GUEST_9928b2d7-180b-4255-83b0-8e8fccff0752?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_9928b2d7-180b-4255-83b0-8e8fccff0752?wid=1200&hei=1200&qlt=85,Organic Minaudiere Clutch - A New Day™ Pearl,94451124,4.33 Inches (H) x 8.66 Inches (W) x 2.95 Inches (D),Organic Minaudiere Clutch - A New Day™ Pearl,https://www.target.com/p/organic-minaudiere-clutch-a-new-day-8482-pearl/-/A-94451124#lnk=sametab,42,occasion_glam|convertible_multiway|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",2026-02-23T16:45:36.750988,A New Day,,1,https://www.target.com/p/organic-minaudiere-clutch-a-new-day-8482-pearl/-/A-94451124#lnk=sametab,3.6,False,False,,False,,,,,,,,20-40,35.0,Market mismatch,0,unknown,False,True,False,False,False,False,False,False,False,False,False,False,"Organic Minaudiere Clutch - A New Day™ Pearl | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",4,-0.042162742,-0.15001586,42,4.5092487,8.4650545,8.632422982074134
False,35,Belted tote bag; Made from polyurethane; Features belt accent with buckle; Pinched shoulder straps; Magnetic closure; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,21.0,Shoulder Bags,USD,4.2,21,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_07996fc1-8824-4be9-b0c2-2d6ff4401a75?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_07996fc1-8824-4be9-b0c2-2d6ff4401a75?wid=1200&hei=1200&qlt=85,Belted Pinched Handle Tote Handbag - A New Day™ Brown,94269876,11.5 Inches (H) x 15.75 Inches (W) x 7.5 Inches (D),Belted Pinched Handle Tote Handbag - A New Day™ Brown,https://www.target.com/p/belted-pinched-handle-tote-handbag-a-new-day/-/A-94436051?preselect=94269876#lnk=sametab,42,value_mass|minimal_modern,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:45:36.750988,A New Day,Brown,1,https://www.target.com/p/belted-pinched-handle-tote-handbag-a-new-day/-/A-94436051?preselect=94269876#lnk=sametab,4.2,False,False,Brown,False,,,,,,,,20-40,35.0,Proven winner,1,neutral,True,False,False,False,False,False,False,False,False,False,False,False,"Belted Pinched Handle Tote Handbag - A New Day™ Brown | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Brown",1,0.31440458,0.0435614,-1,4.503819,10.5992775,12.982378304104929
True,8.5,"Open top tote handbag; Mesh design; Front and side pockets; Double handles; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Front Pocket, Side Pockets",1031.0,Shoulder Bags,USD,4.8,1031,Polyester,https://target.scene7.com/is/image/Target/GUEST_cb259549-d94d-464b-86d7-98236b291489?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_cb259549-d94d-464b-86d7-98236b291489?wid=1200&hei=1200&qlt=85,Mesh Tote Handbag - Shade & Shore™ Pink: Polyester Unstructured Beach Bag,89232044,16.5 Inches (H) x 18.5 Inches (W) x 6.62 Inches (D),Mesh Tote Handbag - Shade & Shore™ Pink: Polyester Unstructured Beach Bag,https://www.target.com/p/mesh-tote-handbag-shade-shore/-/A-89399430?preselect=89232044#lnk=sametab,42,oversized_carryall|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags",2026-02-23T16:45:36.750988,Shade & Shore,Pink | Red,1,https://www.target.com/p/mesh-tote-handbag-shade-shore/-/A-89399430?preselect=89232044#lnk=sametab,4.8,False,False,Pink | Red,False,10,10,,,,,,0-20,8.5,Proven winner,2,pastel,True,False,False,False,False,False,False,False,False,False,False,False,"Mesh Tote Handbag - Shade & Shore™ Pink: Polyester Unstructured Beach Bag | Shade & Shore | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags | Pink | Red",1,0.14149827,0.13837937,40,5.8277035,9.846305,33.30841894099924
False,25,"Belted shoulder bag; Made from polyurethane; Belt accent down front; Interior zip and credit card pockets; Adjustable shoulder strap; Magnetic closure; Bag structure: Unstructured; Interior features: Zip Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets",38.0,Shoulder Bags,USD,4.6,38,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_f24e946b-476e-4324-88b5-b2428878fc04?wid=1200&hei=1200&qlt=85,Shoulder Bags | handbag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_f24e946b-476e-4324-88b5-b2428878fc04?wid=1200&hei=1200&qlt=85,Belted Shoulder Handbag - A New Day™ Black,94269887,7.5 Inches (H) x 10 Inches (W) x 2.5 Inches (D),Belted Shoulder Handbag - A New Day™ Black,https://www.target.com/p/belted-shoulder-bag-a-new-day/-/A-94436056?preselect=94269887#lnk=sametab,48,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:45:36.750988,A New Day,Black,1,https://www.target.com/p/belted-shoulder-bag-a-new-day/-/A-94436056?preselect=94269887#lnk=sametab,4.6,False,False,Black,False,,,,,,,,20-40,25.0,Proven winner,1,black,False,False,False,False,False,False,False,False,False,False,False,False,"Belted Shoulder Handbag - A New Day™ Black | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.27157953,-0.08034794,60,3.85209,6.617532,16.85238357219637
False,25,Universal Thread barrel handbag; Polyurethane shell; Zippered main compartment; Zippered interior pocket; Shoulder strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,1.0,Shoulder Bags,USD,5,1,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_9b02579c-61b0-4272-b0f5-03ba20faf8f6?wid=1200&hei=1200&qlt=85,Shoulder Bags | handbag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_9b02579c-61b0-4272-b0f5-03ba20faf8f6?wid=1200&hei=1200&qlt=85,Barrel Shoulder Handbag - Universal Thread™ Black,94780206,5.25 Inches (H) x 10.25 Inches (W) x 4 Inches (D),Barrel Shoulder Handbag - Universal Thread™ Black,https://www.target.com/p/barrel-shoulder-handbag-universal-thread/-/A-94810387?preselect=94780206#lnk=sametab,48,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:45:36.750988,Universal Thread,Black,1,https://www.target.com/p/barrel-shoulder-handbag-universal-thread/-/A-94810387?preselect=94780206#lnk=sametab,5.0,False,False,Black,False,,,,,,,,20-40,25.0,Hidden opportunity,1,black,False,False,False,False,False,False,False,False,False,False,False,False,"Barrel Shoulder Handbag - Universal Thread™ Black | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.25022724,-0.018826287,61,4.525897,6.4764175,3.4657359027997265
False,25,Mini crossbody bag; Main compartment; Made with faux leather; Flap with easy-close fastener; Double handles and an adjustable strap; Bag structure: Softside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,59.0,Crossbody & Messenger Bags,USD,4.7,59,Polyethylene,https://target.scene7.com/is/image/Target/GUEST_3dadb4ec-c3bb-4915-b70e-b57b536e0179?wid=1200&hei=1200&qlt=85,Crossbody & Messenger Bags | bag / crossbody | Mid,https://target.scene7.com/is/image/Target/GUEST_3dadb4ec-c3bb-4915-b70e-b57b536e0179?wid=1200&hei=1200&qlt=85,Mini Tote Crossbody Bag - A New Day™ Black,94339710,7.4 Inches (H) x 5.12 Inches (W) x 8.87 Inches (D),Mini Tote Crossbody Bag - A New Day™ Black,https://www.target.com/p/mini-tote-crossbody-bag-a-new-day/-/A-94372642?preselect=94339710#lnk=sametab,47,micro_mini_impulse|everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:45:36.750988,A New Day,Black,1,https://www.target.com/p/mini-tote-crossbody-bag-a-new-day/-/A-94372642?preselect=94339710#lnk=sametab,4.7,False,False,Black,False,,,,,,,,20-40,25.0,Proven winner,1,black,True,False,False,True,False,False,False,False,False,True,False,False,"Mini Tote Crossbody Bag - A New Day™ Black | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Black",0,0.28462943,-0.031734463,-1,4.2892904,7.0081673,19.243419442443873
