brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
Wild Fable,,"Mini backpack; Dome shape; Clear design; Top handle and double straps; Bag structure: Dome, Miniature; Interior features: Zip Pocket; Exterior features: Front Zip Pocket",10.5 Inches (H) x 9 Inches (W) x 4 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_a7b72904-12f3-4441-a72b-0c9115cf0813?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,PVC (Polyvinyl Chloride),,"10.5"" Mini Dome Backpack - Wild Fable™ Clear: College Use, Zip Closure",,20.0,87712183,"10.5"" Mini Dome Backpack - Wild Fable™ Clear: College Use, Zip Closure",https://www.target.com/p/10-5-34-mini-dome-backpack-wild-fable-8482-clear/-/A-87712183#lnk=sametab,4.6,353,target,0,2026-02-23T16:45:23.546904,20.0,False,"10.5"" Mini Dome Backpack - Wild Fable™ Clear: College Use, Zip Closure Fashion Backpacks PVC (Polyvinyl Chloride) Mini backpack; Dome shape; Clear design; Top handle and double straps; Bag structure: Dome, Miniature; Interior features: Zip Pocket; Exterior features: Front Zip Pocket",mini dome backpack clear college use fashion backpacks pvc polyvinyl chloride mini backpack dome shape clear design top handle double straps structure dome miniature interior exterior front,backpack,unknown,,backpack – small group – Mid
A New Day,10.0,"Large card case; Features an L shape; 3 card slots; Zipper closure; Attached ""O"" ring; Interior features: Credit Card Pockets; Exterior features: Credit Card Pockets",3.25 Inches (H) x 5 Inches (W) x .62 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_f6e59526-cfba-4788-a827-abbe90db1970?wid=1200&hei=1200&qlt=85,False,Wallets,Polyurethane,,L-Zip Card Case - A New Day™ Black: Solid Wallet,,8.0,89457633,L-Zip Card Case - A New Day™ Black: Solid Wallet,https://www.target.com/p/l-zip-card-case-a-new-day/-/A-89489967?preselect=89457633#lnk=sametab,4.6,406,target,0,2026-02-23T16:45:23.546904,8.0,False,"L-Zip Card Case - A New Day™ Black: Solid Wallet Wallets Polyurethane Large card case; Features an L shape; 3 card slots; Zipper closure; Attached ""O"" ring; Interior features: Credit Card Pockets; Exterior features: Credit Card Pockets",card case new day black solid wallet wallets polyurethane large card case shape card slots zipper attached ring interior credit card exterior credit card,other,unknown,,other – small group – Entry
A New Day,,White mini handbag strap; Made of white faux-pearl string; Handheld style; Lobster claw clasps; 11in L; Spot or wipe clean; Bag structure: Miniature,"11.4 Inches (L), .7 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_13afe551-f195-461d-b8ed-4e0c2be9108b?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Zinc Alloy, Acrylic",,Handheld Mini Handbag Strap - A New Day™ White: Solid Acrylic & Zinc Alloy Bag Accessory with Lobster Claw Clasp,,5.0,88889008,Handheld Mini Handbag Strap - A New Day™ White: Solid Acrylic & Zinc Alloy Bag Accessory with Lobster Claw Clasp,https://www.target.com/p/handheld-mini-handbag-strap-a-new-day-8482-white/-/A-88889008#lnk=sametab,4.1,147,target,0,2026-02-23T16:45:23.546904,5.0,False,"Handheld Mini Handbag Strap - A New Day™ White: Solid Acrylic & Zinc Alloy Bag Accessory with Lobster Claw Clasp Bag Charms & Straps Zinc Alloy, Acrylic White mini handbag strap; Made of white faux-pearl string; Handheld style; Lobster claw clasps; 11in L; Spot or wipe clean; Bag structure: Miniature",handheld mini new day white solid acrylic zinc alloy lobster claw clasp charms straps zinc alloy acrylic white mini white faux pearl string handheld style lobster claw clasps 11in spot wipe clean structure miniature,mini,unknown,,mini – small group – Mid
Universal Thread,4.0,"Universal Thread dome backpack with laptop pocket; Features a quilted pattern; Interior, exterior and side pockets; Zipper closure; Top handle and adjustable straps; Bag structure: Dome; Interior features: Accessories Pocket; Exterior features: 2-Bottle Holders, Front Zip Pocket",18 Inches (H) x 12 Inches (W) x 6.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_481f79c0-83ed-4140-9026-58160d7b60e3?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,100% Recycled Nylon,,Quilted Dome Backpack - Universal Thread™ Black,,35.0,94270109,Quilted Dome Backpack - Universal Thread™ Black,https://www.target.com/p/quilted-dome-backpack-universal-thread/-/A-94416290?preselect=94270109#lnk=sametab,4.5,50,target,0,2026-02-23T16:45:23.546904,35.0,False,"Quilted Dome Backpack - Universal Thread™ Black Fashion Backpacks 100% Recycled Nylon Universal Thread dome backpack with laptop pocket; Features a quilted pattern; Interior, exterior and side pockets; Zipper closure; Top handle and adjustable straps; Bag structure: Dome; Interior features: Accessories Pocket; Exterior features: 2-Bottle Holders, Front Zip Pocket",quilted dome backpack universal thread black fashion backpacks 100 recycled nylon universal thread dome backpack laptop quilted pattern interior exterior side zipper top handle straps structure dome interior exterior bottle holders front,backpack,nylon,,backpack – small group – Mid
A New Day,8.0,"Zipper wallet; Faux-leather design; Interior zip pocket and credit card pocket; Built-in loop; Interior features: Zip Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets",4 Inches (H) x 8 Inches (W) x 1 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_5934b416-f743-4e07-ab9b-b7cf414d3183?wid=1200&hei=1200&qlt=85,False,Wallets,Polyurethane,,"Large Around Zip Wallet - A New Day™ Black: Shell, Solid Pattern, 8"" Width",,15.0,89393179,"Large Around Zip Wallet - A New Day™ Black: Shell, Solid Pattern, 8"" Width",https://www.target.com/p/large-around-zip-wallet-a-new-day/-/A-89489966?preselect=89393179#lnk=sametab,4.7,220,target,0,2026-02-23T16:45:23.546904,15.0,False,"Large Around Zip Wallet - A New Day™ Black: Shell, Solid Pattern, 8"" Width Wallets Polyurethane Zipper wallet; Faux-leather design; Interior zip pocket and credit card pocket; Built-in loop; Interior features: Zip Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets",large around wallet new day black shell solid pattern width wallets polyurethane zipper wallet faux leather design interior credit card built loop interior credit card exterior,other,leather,,other – small group – Entry
Universal Thread,4.0,"Universal Thread sling bag; Main compartment with interior and exterior pockets; Unstructured design; Adjustable strap; Bag structure: Unstructured; Interior features: Credit Card Pockets; Exterior features: Slip Pocket, Front Zip Pocket",9.5 Inches (H) x 5.5 Inches (W) x 3.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_d2f62459-eb35-4ae3-aee9-a607f76aaf65?wid=1200&hei=1200&qlt=85,False,Adult Backpacks,Polyester,,"Sling Pack Crossbody Bag - Universal Thread™ Black: Adjustable Strap, Vinyl Construction, 57"" Max Length",,25.0,90366998,"Sling Pack Crossbody Bag - Universal Thread™ Black: Adjustable Strap, Vinyl Construction, 57"" Max Length",https://www.target.com/p/sling-pack-handbag-universal-thread/-/A-90564756?preselect=90366998#lnk=sametab,4.4,253,target,4,2026-02-23T16:45:23.546904,25.0,False,"Sling Pack Crossbody Bag - Universal Thread™ Black: Adjustable Strap, Vinyl Construction, 57"" Max Length Adult Backpacks Polyester Universal Thread sling bag; Main compartment with interior and exterior pockets; Unstructured design; Adjustable strap; Bag structure: Unstructured; Interior features: Credit Card Pockets; Exterior features: Slip Pocket, Front Zip Pocket",sling pack crossbody universal thread black vinyl construction max length adult backpacks polyester universal thread sling main compartment interior exterior unstructured design structure unstructured interior credit card exterior slip front,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
Universal Thread,3.0,"Get yourself ready for the weekend or other short trips by carrying your essentials in the Essential Packable Weekender Duffel Bag from Universal Thread™. This duffel bag features a removable zip pouch inside and an exterior pocket to provide ample space for your items. Showcasing a collapsible design, this lightweight duffel bag can be conveniently packed away when not in use for space-saving storage, and it's easy to carry with the double handles. Universal Thread™: Found exclusively at Target.; Bag structure: Lightweight, Collapsible, Unstructured; Interior features: Removable Pouch; Exterior features: Slip Pocket","13 Inches (H), 17 Inches (W), 7.5 Inches (D)",0.0,https://target.scene7.com/is/image/Target/GUEST_498cb1d4-cd66-449f-b018-5108f9ba589d?wid=1200&hei=1200&qlt=85,False,Weekender Bags,Nylon,,"Essential Packable Weekender Duffel Bag - Universal Thread™ Black: Lightweight, Collapsible, 32L Capacity",,30.0,92450028,"Essential Packable Weekender Duffel Bag - Universal Thread™ Black: Lightweight, Collapsible, 32L Capacity",https://www.target.com/p/essential-packable-weekender-duffel-bag-universal-thread/-/A-92750860?preselect=92450028#lnk=sametab,4.5,74,target,6,2026-02-23T16:45:23.546904,30.0,False,"Essential Packable Weekender Duffel Bag - Universal Thread™ Black: Lightweight, Collapsible, 32L Capacity Weekender Bags Nylon Get yourself ready for the weekend or other short trips by carrying your essentials in the Essential Packable Weekender Duffel Bag from Universal Thread™. This duffel bag features a removable zip pouch inside and an exterior pocket to provide ample space for your items. Showcasing a collapsible design, this lightweight duffel bag can be conveniently packed away when not in use for space-saving storage, and it's easy to carry with the double handles. Universal Thread™: Found exclusively at Target.; Bag structure: Lightweight, Collapsible, Unstructured; Interior features: Removable Pouch; Exterior features: Slip Pocket",essential packable weekender duffel universal thread black lightweight collapsible 32l capacity weekender nylon yourself ready weekend other short trips carrying essentials essential packable weekender duffel universal thread duffel removable pouch inside exterior provide ample space items showcasing collapsible design lightweight duffel conveniently packed away when not use space saving storage easy carry double handles universal thread found exclusively structure lightweight collapsible unstructured interior removable pouch exterior slip,accessory,nylon,0.032533576824388726,accessory – single
Universal Thread,6.0,"Universal Thread square backpack in solid color; Cotton canvas material; Laptop pocket, interior and exterior pockets; Top handles and adjustable straps; Unstructured design with zip closures; Fits laptop up to 14in; Bag structure: Unstructured, Square; Interior features: Accessories Pocket, Zip Pocket; Exterior features: Slip Pocket, Side Pockets, Front Zip Pocket",14.75 Inches (H) x 12.5 Inches (W) x 4.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_153d4c4f-9900-4492-924e-edfbe8a8ecbf?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,100% Recycled Polyester,,"Square Backpack - Universal Thread™ Black: Recycled Nylon, Fits 14"" Laptop, College, Double Handle, 33.5"" Strap Length",,35.0,90367003,"Square Backpack - Universal Thread™ Black: Recycled Nylon, Fits 14"" Laptop, College, Double Handle, 33.5"" Strap Length",https://www.target.com/p/square-backpack-universal-thread/-/A-90564757?preselect=90367003#lnk=sametab,4.3,140,target,0,2026-02-23T16:45:23.546904,35.0,False,"Square Backpack - Universal Thread™ Black: Recycled Nylon, Fits 14"" Laptop, College, Double Handle, 33.5"" Strap Length Fashion Backpacks 100% Recycled Polyester Universal Thread square backpack in solid color; Cotton canvas material; Laptop pocket, interior and exterior pockets; Top handles and adjustable straps; Unstructured design with zip closures; Fits laptop up to 14in; Bag structure: Unstructured, Square; Interior features: Accessories Pocket, Zip Pocket; Exterior features: Slip Pocket, Side Pockets, Front Zip Pocket",square backpack universal thread black recycled nylon fits laptop college double handle length fashion backpacks 100 recycled polyester universal thread square backpack solid color cotton canvas material laptop interior exterior top handles straps unstructured design closures fits laptop 14in structure unstructured square interior exterior slip side front,backpack,nylon,,backpack – small group – Mid
A New Day,,Valentine's Day BFF beaded heart bag charm; Made of metal; Lobster claw clasp closure; 6.2in L x 1.36in W; Suitable for ages 15+,"6.2 Inches (L), 1.36 Inches (W)",15.0,https://target.scene7.com/is/image/Target/GUEST_b860abd5-6370-47db-9ee5-4c9b5faebf05?wid=1200&hei=1200&qlt=85,True,Bag Charms & Straps,Zinc Alloy,,Valentine's Day BFF Beaded Heart Bag Charm - A New Day™ Red/Gold,10.0,8.5,94778645,Valentine's Day BFF Beaded Heart Bag Charm - A New Day™ Red/Gold,https://www.target.com/p/valentine-39-s-day-bff-beaded-heart-bag-charm-a-new-day-8482/-/A-94778645#lnk=sametab,1.0,2,target,1,2026-02-23T16:45:23.546904,8.5,True,Valentine's Day BFF Beaded Heart Bag Charm - A New Day™ Red/Gold Bag Charms & Straps Zinc Alloy Valentine's Day BFF beaded heart bag charm; Made of metal; Lobster claw clasp closure; 6.2in L x 1.36in W; Suitable for ages 15+,valentine day bff beaded heart charm new day red gold charms straps zinc alloy valentine day bff beaded heart charm metal lobster claw clasp 2in 36in suitable ages,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
A New Day,1.0,"Mother's Day handbag charm in gold; Features initial ""M"" and simulated pearls; Lobster claw clasp closure; Made of metal","2.5 Inches (L), .26 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_925d622b-9b10-4b44-958f-45af16d5d8af?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Zinc Alloy, Iron, Acrylic",,"Initial ""A"" and Simulated Pearl Bag Charm - A New Day™ Gold: Lobster Claw Clasp, Iron, Acrylic, Zinc Alloy",,10.0,93750656,"Initial ""A"" and Simulated Pearl Bag Charm - A New Day™ Gold: Lobster Claw Clasp, Iron, Acrylic, Zinc Alloy",https://www.target.com/p/initial-and-simulated-pearl-handbag-charm-a-new-day/-/A-93891624?preselect=93750656#lnk=sametab,4.3,123,target,1,2026-02-23T16:45:23.546904,10.0,False,"Initial ""A"" and Simulated Pearl Bag Charm - A New Day™ Gold: Lobster Claw Clasp, Iron, Acrylic, Zinc Alloy Bag Charms & Straps Zinc Alloy, Iron, Acrylic Mother's Day handbag charm in gold; Features initial ""M"" and simulated pearls; Lobster claw clasp closure; Made of metal",initial simulated pearl charm new day gold lobster claw clasp iron acrylic zinc alloy charms straps zinc alloy iron acrylic mother day charm gold initial simulated pearls lobster claw clasp metal,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
Universal Thread,,,"4.7 Inches (L), 2 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_0425215c-1f1e-42e3-97b3-de7d7da39484?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Polyester,,Cowboy Teddy Bear Bag Charm - Universal Thread™,,10.0,94832348,Cowboy Teddy Bear Bag Charm - Universal Thread™,https://www.target.com/p/cowboy-teddy-bear-bag-charm-universal-thread-8482/-/A-94832348#lnk=sametab,4.6,10,target,1,2026-02-23T16:45:23.546904,10.0,False,Cowboy Teddy Bear Bag Charm - Universal Thread™ Bag Charms & Straps Polyester,cowboy teddy bear charm universal thread charms straps polyester,accessory,unknown,0.032533576824388726,accessory – unknown | straps acrylic / charms straps acrylic | Entry
Universal Thread,3.0,"Travel in style with this Velvet Essential Packable Weekender Duffel Bag from Universal Thread™. Designed with polyester velvet shell, this duffel bag blends everyday comfort with a touch of texture. It features a spacious zippered main compartment with an interior zip pocket and sleeves to keep your essentials secure and organized while on the go. Plus, the double-strap handles provide a comfortable grip for easy carrying around. Scan the care tag QR code to follow the journey of your item—materials, care, styling, resale & more—through the digital product passport. Universal Thread™: Found exclusively at Target.; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets","13.5 Inches (H), 13.5 Inches (W), 7.75 Inches (D)",0.0,https://target.scene7.com/is/image/Target/GUEST_9f8f5f92-660d-4f7c-9adc-93141de52e36?wid=1200&hei=1200&qlt=85,False,Weekender Bags,Polyester,,Velvet Weekender Duffel Bag - Universal Thread™ Pink,,35.0,94687154,Velvet Weekender Duffel Bag - Universal Thread™ Pink,https://www.target.com/p/velvet-essential-packable-weekender-duffel-bag-universal-thread/-/A-95040652?preselect=94687154#lnk=sametab,4.5,74,target,0,2026-02-23T16:45:23.546904,35.0,False,"Velvet Weekender Duffel Bag - Universal Thread™ Pink Weekender Bags Polyester Travel in style with this Velvet Essential Packable Weekender Duffel Bag from Universal Thread™. Designed with polyester velvet shell, this duffel bag blends everyday comfort with a touch of texture. It features a spacious zippered main compartment with an interior zip pocket and sleeves to keep your essentials secure and organized while on the go. Plus, the double-strap handles provide a comfortable grip for easy carrying around. Scan the care tag QR code to follow the journey of your item—materials, care, styling, resale & more—through the digital product passport. Universal Thread™: Found exclusively at Target.; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets",velvet weekender duffel universal thread pink weekender polyester travel style velvet essential packable weekender duffel universal thread designed polyester velvet shell duffel blends everyday comfort touch texture spacious zippered main compartment interior sleeves keep essentials secure organized while plus double handles provide comfortable grip easy carrying around scan care tag code follow journey item materials care styling resale through digital product passport universal thread found exclusively structure lightweight interior exterior,weekender,unknown,,weekender – small group – Mid
Universal Thread,4.0,"Universal Thread square convertible backpack in a solid hue; Effortlessly switches to a tote bag and back; Single zip compartment with interior zip pocket and mobile pockets; Exterior pockets; Adjustable back straps; Double tote handles; Fits laptop up to 15in; Bag structure: Square, Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: Front Zip Pocket, Backpack Straps, Side Pockets, Convertible",14.5 Inches (H) x 12 Inches (W) x 5.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_6557ace2-2372-44d7-9f13-bd23d00dfe51?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,Polyurethane,,"Square Convertible Backpack - Universal Thread™ Brown: Fits 15"" Laptop, Shell, College-Ready Design",,35.0,90366993,"Square Convertible Backpack - Universal Thread™ Brown: Fits 15"" Laptop, Shell, College-Ready Design",https://www.target.com/p/square-convertible-backpack-universal-thread/-/A-90564789?preselect=90366993#lnk=sametab,4.6,126,target,0,2026-02-23T16:45:23.546904,35.0,False,"Square Convertible Backpack - Universal Thread™ Brown: Fits 15"" Laptop, Shell, College-Ready Design Fashion Backpacks Polyurethane Universal Thread square convertible backpack in a solid hue; Effortlessly switches to a tote bag and back; Single zip compartment with interior zip pocket and mobile pockets; Exterior pockets; Adjustable back straps; Double tote handles; Fits laptop up to 15in; Bag structure: Square, Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: Front Zip Pocket, Backpack Straps, Side Pockets, Convertible",square convertible backpack universal thread brown fits laptop shell college ready design fashion backpacks polyurethane universal thread square convertible backpack solid hue effortlessly switches tote back single compartment interior mobile exterior back straps double tote handles fits laptop 15in structure square unstructured interior cell phone exterior front backpack straps side convertible,backpack,unknown,,backpack – small group – Mid
A New Day,,"Mixed horse handbag charms on chain; Features silver- and gold-tone charms; Horse head, horseshoe, ""Not My First Rodeo"" and more; Made of metal; Lobster claw clasp closure","6.5 Inches (L), 2.6 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_290fba57-c4ee-43e7-bd36-c6f47100a17b?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,"Iron, Zinc Alloy",,Mixed Western and Horse Bag Charm - A New Day™ Gold/Silver,,10.0,94569116,Mixed Western and Horse Bag Charm - A New Day™ Gold/Silver,https://www.target.com/p/mixed-western-and-horse-bag-charm-a-new-day-8482-gold-silver/-/A-94569116#lnk=sametab,4.0,13,target,3,2026-02-23T16:45:23.546904,10.0,False,"Mixed Western and Horse Bag Charm - A New Day™ Gold/Silver Bag Charms & Straps Iron, Zinc Alloy Mixed horse handbag charms on chain; Features silver- and gold-tone charms; Horse head, horseshoe, ""Not My First Rodeo"" and more; Made of metal; Lobster claw clasp closure",mixed western horse charm new day gold silver charms straps iron zinc alloy mixed horse charms chain silver gold tone charms horse head horseshoe not first rodeo metal lobster claw clasp,accessory,unknown,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
Universal Thread,1.0,"Get yourself ready for weekend trips or longer vacations with the Quilted Weekender Duffel Bag from Universal Thread™. This weekender duffel bag features a quilted pattern for a cool, textured look and an exterior pocket to give you extra space for your essentials. The collapsible design helps you save storage space while it's not being used, and double handles allow for easy carrying. Universal Thread™: Found exclusively at Target.; Bag structure: Collapsible; Interior features: No Compartments or Pockets; Exterior features: Slip Pocket","13 Inches (H), 17 Inches (W), 7.25 Inches (D)",0.0,https://target.scene7.com/is/image/Target/GUEST_bf731811-432b-4655-9174-f77e2fe052b0?wid=1200&hei=1200&qlt=85,False,Weekender Bags,Cotton,,Quilted Weekender Duffel Bag - Universal Thread™ Leopard Print,,30.0,94338716,Quilted Weekender Duffel Bag - Universal Thread™ Leopard Print,https://www.target.com/p/quilted-weekender-duffel-bag-universal-thread/-/A-94416286?preselect=94338716#lnk=sametab,4.5,43,target,0,2026-02-23T16:46:05.794252,30.0,False,"Quilted Weekender Duffel Bag - Universal Thread™ Leopard Print Weekender Bags Cotton Get yourself ready for weekend trips or longer vacations with the Quilted Weekender Duffel Bag from Universal Thread™. This weekender duffel bag features a quilted pattern for a cool, textured look and an exterior pocket to give you extra space for your essentials. The collapsible design helps you save storage space while it's not being used, and double handles allow for easy carrying. Universal Thread™: Found exclusively at Target.; Bag structure: Collapsible; Interior features: No Compartments or Pockets; Exterior features: Slip Pocket",quilted weekender duffel universal thread leopard print weekender cotton yourself ready weekend trips longer vacations quilted weekender duffel universal thread weekender duffel quilted pattern cool textured look exterior give extra space essentials collapsible design helps save storage space while not being used double handles allow easy carrying universal thread found exclusively structure collapsible interior exterior slip,weekender,canvas_cotton,,weekender – small group – Mid
Wild Fable,4.0,"Square backpack with padded laptop pocket; Interior, exterior and side pockets; Backpack straps and top handle; Zipper closure; Fits laptop up to 16in; Bag structure: Lightweight, Square; Interior features: Padded Laptop Pocket; Exterior features: Slip Pocket, Backpack Straps, Front Accessory Pocket, Front Zip Pocket",15.25 Inches (H) x 12 Inches (W) x 5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_52c5d814-52e6-4c61-8d35-8617a6f996c4?wid=1200&hei=1200&qlt=85,False,Fashion Backpacks,TPU (Thermoplastic Polyurethane),,"Square Backpack - Wild Fable™ Clear: TPU Shell, Fits 16"" Laptop, College Use",,25.0,90366954,"Square Backpack - Wild Fable™ Clear: TPU Shell, Fits 16"" Laptop, College Use",https://www.target.com/p/square-backpack-wild-fable/-/A-90564992?preselect=90366954#lnk=sametab,4.5,192,target,0,2026-02-23T16:46:05.794252,25.0,False,"Square Backpack - Wild Fable™ Clear: TPU Shell, Fits 16"" Laptop, College Use Fashion Backpacks TPU (Thermoplastic Polyurethane) Square backpack with padded laptop pocket; Interior, exterior and side pockets; Backpack straps and top handle; Zipper closure; Fits laptop up to 16in; Bag structure: Lightweight, Square; Interior features: Padded Laptop Pocket; Exterior features: Slip Pocket, Backpack Straps, Front Accessory Pocket, Front Zip Pocket",square backpack clear tpu shell fits laptop college use fashion backpacks tpu thermoplastic polyurethane square backpack padded laptop interior exterior side backpack straps top handle zipper fits laptop 16in structure lightweight square interior padded laptop exterior slip backpack straps front front,backpack,unknown,,backpack – small group – Mid
A New Day,11.0,Faux-leather eyeglasses case makes it easy to carry your eyeglasses; Padded construction helps prevent eyeglasses from bumps or scratches; Structured top with hinged corners ensures eyeglasses stay secure inside; Faux-leather design in a black hue for a touch of style,7 Inches (H) x 4 Inches (W) x .25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_4ce61292-3a77-4715-a378-ea998fda948c?wid=1200&hei=1200&qlt=85,False,Sunglasses & Eyeglasses,Polyurethane,,Facile Frame Glasses Case - A New Day™ Slate Black: Eyewear Accessory,,10.0,90987398,Facile Frame Glasses Case - A New Day™ Slate Black: Eyewear Accessory,https://www.target.com/p/facile-frame-glasses-case-a-new-day/-/A-83665817?preselect=90987398#lnk=sametab,4.8,512,target,0,2026-02-23T16:46:05.794252,10.0,False,Facile Frame Glasses Case - A New Day™ Slate Black: Eyewear Accessory Sunglasses & Eyeglasses Polyurethane Faux-leather eyeglasses case makes it easy to carry your eyeglasses; Padded construction helps prevent eyeglasses from bumps or scratches; Structured top with hinged corners ensures eyeglasses stay secure inside; Faux-leather design in a black hue for a touch of style,facile frame glasses case new day slate black eyewear sunglasses eyeglasses polyurethane faux leather eyeglasses case makes easy carry eyeglasses padded construction helps prevent eyeglasses bumps scratches structured top hinged corners ensures eyeglasses stay secure inside faux leather design black hue touch style,other,leather,,other – small group – Entry
A New Day,7.0,Clamshell glasses case makes a handy accessory to carry and safely store your eyewear; Black pebbled finish gives it a classic textured look; Hard shell outer makes for durable use; Lightweight design is easily portable,3 Inches (H) x 6.5 Inches (W) x 2.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_0212b347-1ae1-41bc-9a06-a69ef96ad658?wid=1200&hei=1200&qlt=85,False,Sunglasses & Eyeglasses,Polyurethane,,"Clam Shell Glasses Case - A New Day™ Black: Solid Eyewear Accessory, Adult Use, 6.5"" Width, 3"" Height",,10.0,81424020,"Clam Shell Glasses Case - A New Day™ Black: Solid Eyewear Accessory, Adult Use, 6.5"" Width, 3"" Height",https://www.target.com/p/clam-shell-glasses-case-a-new-day/-/A-84266691?preselect=81424020#lnk=sametab,4.6,294,target,0,2026-02-23T16:46:05.794252,10.0,False,"Clam Shell Glasses Case - A New Day™ Black: Solid Eyewear Accessory, Adult Use, 6.5"" Width, 3"" Height Sunglasses & Eyeglasses Polyurethane Clamshell glasses case makes a handy accessory to carry and safely store your eyewear; Black pebbled finish gives it a classic textured look; Hard shell outer makes for durable use; Lightweight design is easily portable",clam shell glasses case new day black solid eyewear adult use width height sunglasses eyeglasses polyurethane clamshell glasses case makes handy carry safely store eyewear black pebbled finish gives classic textured look hard shell outer makes durable use lightweight design easily portable,other,unknown,,other – small group – Entry
A New Day,2.0,Chain handbag strap; Shiny metallic finish; Attaches to any crossbody handbag; Lobster claw clasps; 47in; Spot or wipe clean,"46.8 Inches (L), .7 Inches (W)",0.0,https://target.scene7.com/is/image/Target/GUEST_c1fd03ee-8718-4b64-a811-825737071f0e?wid=1200&hei=1200&qlt=85,False,Bag Charms & Straps,Zinc Alloy,,Chain Crossbody Handbag Strap - A New Day™ Gold,,10.0,88922424,Chain Crossbody Handbag Strap - A New Day™ Gold,https://www.target.com/p/crossbody-handbag-strap-a-new-day/-/A-88996085?preselect=88922424#lnk=sametab,4.5,111,target,4,2026-02-23T16:46:05.794252,10.0,False,Chain Crossbody Handbag Strap - A New Day™ Gold Bag Charms & Straps Zinc Alloy Chain handbag strap; Shiny metallic finish; Attaches to any crossbody handbag; Lobster claw clasps; 47in; Spot or wipe clean,chain crossbody new day gold charms straps zinc alloy chain shiny metallic finish attaches any crossbody lobster claw clasps 47in spot wipe clean,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
Universal Thread,,"Keep your essentials organized in style with the 2-Piece Cosmetic Pouch Set from Universal Thread™. This pouch set comes in two different sizes to give you smart options for carrying cosmetics and other items. Compact in size, the set comes in a transparent zipper pouch for easy packing and maximizing space in your luggage. Universal Thread™: Found exclusively at Target.",5.07 Inches (H) x 3.74 Inches (W) x 7.28 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_63d363df-83a2-4814-84e9-5fea1c3a9ba0?wid=1200&hei=1200&qlt=85,False,Makeup Bags & Organizers,TPU (Thermoplastic Polyurethane),,Cosmetic Pouch 2pc Set - Universal Thread™ Clear,,15.0,94788214,Cosmetic Pouch 2pc Set - Universal Thread™ Clear,https://www.target.com/p/cosmetic-pouch-2pc-set-universal-thread-8482-clear/-/A-94788214#lnk=sametab,0.0,0,target,0,2026-02-23T16:46:05.794252,15.0,False,"Cosmetic Pouch 2pc Set - Universal Thread™ Clear Makeup Bags & Organizers TPU (Thermoplastic Polyurethane) Keep your essentials organized in style with the 2-Piece Cosmetic Pouch Set from Universal Thread™. This pouch set comes in two different sizes to give you smart options for carrying cosmetics and other items. Compact in size, the set comes in a transparent zipper pouch for easy packing and maximizing space in your luggage. Universal Thread™: Found exclusively at Target.",cosmetic pouch 2pc set universal thread clear makeup organizers tpu thermoplastic polyurethane keep essentials organized style piece cosmetic pouch set universal thread pouch set comes two different sizes give smart options carrying cosmetics other items compact set comes transparent zipper pouch easy packing maximizing space luggage universal thread found exclusively,accessory,unknown,0.032533576824388726,accessory – single
